7.760362612363604029e+36 9.153068659999999968e-01 5.513343014647698178e-04
2.490615562619403065e+37 9.147868749999999993e-01 1.717870137895151166e-04
1.184900152495794487e+38 8.388506169999999651e-01 3.610898429702066707e-05
1.594220054716893202e+37 5.367741579999999457e-01 2.683791417214735457e-04
1.409309572382085036e+37 6.151884199999999581e-01 3.035922116649629444e-04
1.181442701510648653e+38 3.785157200000000000e-01 3.621465598399348663e-05
3.283532248064884111e+37 6.820282340000000110e-01 1.303033981932818033e-04
1.337844973699928130e+39 9.943842290000000084e-01 3.198094087215565830e-06
1.228876785218101502e+39 2.908163959999999770e-01 3.481678677200696090e-06
5.693245686371841698e+38 9.999558330000000161e-01 7.515140458881928442e-06
1.632015719928709277e+37 7.127689720000000007e-01 2.621637799045037614e-04
7.648487501146552188e+39 2.151637520000000137e-01 5.593987176365815741e-07
1.949122882523426128e+38 5.334297420000000400e-01 2.195117680041592167e-05
1.501634701371334953e+37 4.206091169999999768e-01 2.849264269195103390e-04
2.497332694793212865e+37 9.927725200000000472e-01 1.713249543771772640e-04
1.505890149703643044e+39 9.601510170000000510e-01 2.841212621546675852e-06
2.492727133877522397e+39 2.916311320000000151e-01 1.716414942435101961e-06
2.704909492054920266e+37 8.509822489999999684e-01 1.581773479877282465e-04
5.912970998559397797e+36 4.080715779999999904e-01 7.235878716542337458e-04
2.685226069306408224e+39 1.515932680000000032e-01 1.593368301055542661e-06
2.634945215979863445e+39 8.278481960000000361e-01 1.623773456105700478e-06
2.014826025094040403e+39 7.321909669999999704e-01 2.123535256499928234e-06
2.048202650578663089e+38 6.291765569999999697e-01 2.088931043416049029e-05
1.283922460005358544e+37 8.161841029999999941e-01 3.332408485153338430e-04
6.081007471381872255e+39 8.750894670000000097e-01 7.035929687862278755e-07
1.700417972455141834e+38 7.518384460000000491e-01 2.516177886442372971e-05
7.057444231463012126e+39 6.478071810000000097e-01 6.062469584848362547e-07
1.690796190014109989e+37 7.989279030000000503e-01 2.530496653156699433e-04
1.766558555551616918e+39 2.877667250000000010e-01 2.421971287934355253e-06
