2.490631278305675660e+37 9.108199479999999904e-01 1.717859298270523047e-04
1.423812678541448463e+37 5.819100139999999755e-01 3.004997893672184785e-04
1.181442701510648653e+38 3.785157200000000000e-01 3.621465598399348663e-05
3.284068166840376696e+37 6.897500159999999658e-01 1.302821343113967319e-04
1.337844973699928130e+39 9.943842290000000084e-01 3.198094087215565830e-06
1.228876785218101502e+39 2.908163959999999770e-01 3.481678677200696090e-06
5.693189917340016992e+38 9.995716209999999657e-01 7.515214075275110351e-06
1.631846068023411363e+37 7.102785109999999458e-01 2.621910352845499646e-04
7.648487501146552188e+39 2.151637520000000137e-01 5.593987176365815741e-07
1.949122882523426128e+38 5.334297420000000400e-01 2.195117680041592167e-05
2.497344321813033906e+37 9.928051230000000116e-01 1.713241567304038711e-04
1.505889291938508704e+39 9.600980879999999607e-01 2.841214239921372463e-06
2.492668642322784527e+39 2.926412520000000184e-01 1.716455218858872532e-06
2.685226069306408224e+39 1.515932680000000032e-01 1.593368301055542661e-06
2.634925004525411376e+39 8.300178649999999658e-01 1.623785911421579574e-06
2.014826025094040403e+39 7.321909669999999704e-01 2.123535256499928234e-06
2.048161810464225162e+38 5.845666529999999916e-01 2.088972696464372816e-05
6.081007471381872255e+39 8.750894670000000097e-01 7.035929687862278755e-07
7.057444231463012126e+39 6.478071810000000097e-01 6.062469584848362547e-07
1.766558555551616918e+39 2.877667250000000010e-01 2.421971287934355253e-06
2.563229550143755209e+39 5.746702550000000187e-01 1.669204422116952795e-06
1.887712281398176979e+37 7.851301429999999471e-01 2.266528719531238920e-04
1.145125103774603129e+40 9.315857889999999975e-01 3.736320237760641570e-07
7.168498322754582114e+37 9.875480530000000368e-01 5.968550046834240896e-05
1.620510316326809891e+39 8.859855530000000368e-01 2.640251072081385379e-06
2.823682115909817341e+39 6.780221309999999446e-02 1.515239295490672890e-06
1.230452577400932826e+38 9.765734670000000284e-01 3.477219828364561821e-05
8.837392193085842713e+39 5.501766200000000051e-01 4.841421548936392125e-07
1.441581166119785360e+40 8.374649290000000246e-01 2.967959210730480527e-07
1.907021989150240218e+39 8.888236880000000006e-01 2.243578796858712423e-06
1.089715936843364148e+39 6.932337280000000490e-01 3.926302218167709346e-06
8.276438527581448229e+37 8.464211230000000530e-01 5.169559449686492961e-05
2.396093393493618346e+40 4.293344909999999848e-01 1.785637451202379000e-07
4.325891078953141270e+40 6.976170539999999587e-01 9.890572882931225536e-08
2.081246170414518455e+40 6.864269379999999865e-01 2.055765512423093662e-07
5.588810982198673356e+38 3.161388339999999797e-01 7.655571307794692469e-06
6.468935585337501502e+38 7.259460690000000271e-01 6.614000160549722116e-06
1.108723855447666608e+39 6.552286739999999554e-01 3.858989845828891336e-06
2.099009102807224798e+38 6.280127170000000536e-01 2.038368530312062503e-05
2.468757405679515167e+40 5.123497839999999748e-01 1.733080006224082593e-07
1.188464398209836393e+39 9.390629529999999781e-01 3.600069220790725372e-06
1.903203920653407204e+39 6.615880729999999987e-01 2.248079700535659157e-06
2.585568416655788709e+38 9.295504690000000458e-01 1.654782782942076555e-05
6.058786659868639676e+37 8.755081300000000510e-01 7.061734205530793840e-05
3.664513315104842208e+39 5.249018669999999664e-01 1.167564075252485347e-06
5.609046213947416104e+38 8.744923470000000032e-01 7.627953018753492662e-06
2.898313016141652739e+39 8.834106919999999974e-01 1.476222228645469707e-06
4.275931981515050379e+37 3.870402869999999829e-01 1.000613227361213592e-04
